country,code,region,region_noHICgroup,incgroup2,incgroup3,incgroup4,fragile,survey,year,status,cohort,parent,child,obs,P1,P2,P3,P4,P5,C1,C2,C3,C4,C5,MEANp,MEANc,SDp,SDc,MLD_psu,CAT,YOS,DIF,MIX,CAT_ISCED0,CAT_ISCED1,CAT_ISCED2,CAT_ISCED34,CAT_ISCED5678,COR,BETA,MU050,BHQ4,Q4Q4,BHQ1,BHQ2,BHQ3,Q4BH,Q4child
Albania,ALB,Europe & Central Asia,Europe & Central Asia,Developing economies,Middle income,Upper middle income,No,LITS,2016,Retrospective question,1960,avg,son,225,0.028243596,0.33101267,0.36300212,0.21978822,0.057953391,0.021997038,0.093064263,0.22118774,0.44436172,0.21938923,7.5740194,11.056771,3.4756873,3.9539297,0.34576356,0.69746983,0.77130783,3.6366837,0.71064991,1,0.89942515,0.71971738,0.3176941,0,0.31711781,0.36075211,45.21151,0.18929905,0.5143894,0.2798405,0.2950221,0.23583835,0.29370588,0.29370093
Albania,ALB,Europe & Central Asia,Europe & Central Asia,Developing economies,Middle income,Upper middle income,No,LITS,2016,Retrospective question,1960,dad,all,515,0.047015619,0.34275046,0.36615422,0.18697356,0.05710616,0.017002886,0.11773793,0.24076261,0.43500075,0.18949583,7.8017616,10.711228,3.7049601,3.9433563,0.2865437,0.68577182,0.6667617,3.1442847,0.69031805,0.94838798,0.88128364,0.65060157,0.33020788,0,0.38253337,0.40714753,41.711979,0.13420512,0.50619996,0.327389,0.29988864,0.23851722,0.26390532,0.25115842
Albania,ALB,Europe & Central Asia,Europe & Central Asia,Developing economies,Middle income,Upper middle income,No,LITS,2016,Retrospective question,1960,dad,daughter,288,0.059303794,0.3329953,0.39386177,0.16532865,0.048510492,0.013161263,0.13849071,0.258522,0.4225539,0.16727212,7.6356983,10.42376,3.626308,3.9347231,0.44028205,0.67270505,0.65654033,3.0110486,0.67230707,0.92602348,0.85897619,0.61636382,0.34088412,0,0.3895376,0.42266753,39.674263,0.10347942,0.48053852,0.35918689,0.30246696,0.23486674,0.27823469,0.21972413
Albania,ALB,Europe & Central Asia,Europe & Central Asia,Developing economies,Middle income,Upper middle income,No,LITS,2016,Retrospective question,1960,dad,son,227,0.031806305,0.35482457,0.33186007,0.21376385,0.067745179,0.021757735,0.092051826,0.21878146,0.45040643,0.21700253,8.0073013,11.067033,3.7979546,3.9335089,0.34576356,0.70227855,0.67946172,3.3125961,0.71261054,1,0.90719533,0.70089555,0.3199878,0,0.36939332,0.38257748,44.341713,0.18232267,0.5339514,0.28598794,0.29644126,0.24376063,0.24956387,0.29006523
Albania,ALB,Europe & Central Asia,Europe & Central Asia,Developing economies,Middle income,Upper middle income,No,LITS,2016,Retrospective question,1960,max,all,513,0.043069005,0.305071,0.38416234,0.19547315,0.07222452,0.017085951,0.11831313,0.24193881,0.43224055,0.19042158,8.1502943,10.704932,3.8266549,3.9519584,0.2865437,0.65386903,0.62929821,2.8691373,0.66041046,0.94338334,0.87396228,0.6260528,0.30125168,0,0.38113326,0.39361343,41.903664,0.13871996,0.52099591,0.32279658,0.31204191,0.22644153,0.25187218,0.25121635
Albania,ALB,Europe & Central Asia,Europe & Central Asia,Developing economies,Middle income,Upper middle income,No,LITS,2016,Retrospective question,1960,max,daughter,288,0.054916706,0.2905286,0.41562596,0.17265901,0.066269726,0.013161263,0.13849071,0.258522,0.4225539,0.16727212,8.0159483,10.42376,3.8358753,3.9347231,0.44028205,0.63892114,0.61087364,2.7655756,0.63758945,0.9201138,0.85346305,0.57377225,0.3453069,0,0.38994357,0.39999214,39.294682,0.10411425,0.5213114,0.35937759,0.31554526,0.22096291,0.23493941,0.21912949
Albania,ALB,Europe & Central Asia,Europe & Central Asia,Developing economies,Middle income,Upper middle income,No,LITS,2016,Retrospective question,1960,max,son,225,0.028243596,0.32326835,0.34479088,0.2240212,0.079675958,0.021997038,0.093064263,0.22118774,0.44436172,0.21938923,8.3184061,11.056771,3.8168635,3.9539297,0.34576356,0.67284626,0.65244353,3.0006149,0.68896711,1,0.89701575,0.70491338,0.25876331,0,0.36642799,0.37958667,45.135693,0.18254372,0.5162068,0.28144848,0.30715647,0.23335156,0.2680513,0.29136765
Albania,ALB,Europe & Central Asia,Europe & Central Asia,Developing economies,Middle income,Upper middle income,No,LITS,2016,Retrospective question,1960,mom,all,515,0.078233115,0.37398678,0.38270763,0.12504441,0.040028069,0.01700303,0.11773892,0.24319123,0.43256938,0.18949743,7.0474949,10.701511,3.6856165,3.9451127,0.2865437,0.74041247,0.73043507,3.8700147,0.74280411,0.96898258,0.89073402,0.67241436,0.3559362,0,0.28119624,0.30099463,43.495831,0.1601046,0.44017962,0.29609478,0.29722658,0.24657407,0.33365014,0.2512117
Albania,ALB,Europe & Central Asia,Europe & Central Asia,Developing economies,Middle income,Upper middle income,No,LITS,2016,Retrospective question,1960,mom,daughter,290,0.083563551,0.37024921,0.39224011,0.11595834,0.037988782,0.013046789,0.13728614,0.26062232,0.42322752,0.16581722,6.9908218,10.420074,3.7285614,3.9221783,0.44028205,0.72773421,0.71215278,3.7021515,0.72374123,0.94795662,0.88539529,0.61999148,0.43008059,0,0.33071575,0.34788916,41.087372,0.13648355,0.42628163,0.32403815,0.30389532,0.23558298,0.33420074,0.22064607
Albania,ALB,Europe & Central Asia,Europe & Central Asia,Developing economies,Middle income,Upper middle income,No,LITS,2016,Retrospective question,1960,mom,son,225,0.071504451,0.37870473,0.37067467,0.13651384,0.042602289,0.021997038,0.093064263,0.22118774,0.44436172,0.21938923,7.1190343,11.056771,3.6376266,3.9539297,0.34576356,0.75649351,0.75351298,4.082931,0.7668674,1,0.89732265,0.7424382,0.27643567,0,0.21665362,0.23549233,46.708767,0.19018938,0.45811936,0.26023477,0.28886434,0.26071152,0.33206081,0.28979507
Albania,ALB,Europe & Central Asia,Europe & Central Asia,Developing economies,Middle income,Upper middle income,No,LITS,2016,Retrospective question,1970,avg,all,420,0.023182059,0.23008077,0.40395737,0.25660542,0.086174391,0.018868731,0.12170624,0.20448788,0.35470209,0.30023506,8.4149389,11.197372,3.5720422,4.2291145,0.25533631,0.63874078,0.71025974,3.1330795,0.64029902,0.79559845,0.81647795,0.63538671,0.47048521,0,0.42462516,0.50273436,39.396374,0.12473302,0.50768811,0.36278698,0.31277353,0.19478576,0.20350687,0.2513766
Albania,ALB,Europe & Central Asia,Europe & Central Asia,Developing economies,Middle income,Upper middle income,No,LITS,2016,Retrospective question,1970,avg,daughter,232,0.019832265,0.17468017,0.42137787,0.2835246,0.10058507,0.033349916,0.11424159,0.1866807,0.37589005,0.28983772,8.8502302,11.083283,3.5783067,4.3181601,0.48293421,0.6156162,0.67649192,2.6012766,0.61992383,0.57770497,0.84640723,0.63376766,0.44910011,0,0.44108891,0.53228873,37.011066,0.097668804,0.45577544,0.37368464,0.32581782,0.20282871,0.22467932,0.22614095
Albania,ALB,Europe & Central Asia,Europe & Central Asia,Developing economies,Middle income,Upper middle income,No,LITS,2016,Retrospective question,1970,avg,son,188,0.027546782,0.30226678,0.38125879,0.22153014,0.067397527,0,0.13143255,0.22769029,0.32709458,0.3137826,7.8477635,11.346029,3.4927619,4.1172175,0.42973065,0.66779953,0.75400406,3.8013506,0.66684747,1,0.79394144,0.63771832,0.50614733,0,0.42256388,0.49811223,41.821724,0.14211416,0.6050027,0.37804532,0.29851884,0.18592037,0.15717663,0.28425822
Albania,ALB,Europe & Central Asia,Europe & Central Asia,Developing economies,Middle income,Upper middle income,No,LITS,2016,Retrospective question,1970,dad,all,421,0.029685799,0.26065359,0.37702227,0.24729089,0.085347459,0.018810887,0.12133314,0.20692657,0.35361475,0.29931468,8.6818953,11.187571,3.8094923,4.2263222,0.25533631,0.67726505,0.65054935,3.0423844,0.66570032,0.84086925,0.8654657,0.65252805,0.49696937,0,0.37799719,0.41935715,40.406414,0.13274468,0.45873949,0.34643009,0.31285703,0.21076897,0.26108855,0.25116584
Albania,ALB,Europe & Central Asia,Europe & Central Asia,Developing economies,Middle income,Upper middle income,No,LITS,2016,Retrospective question,1970,dad,daughter,232,0.019832265,0.22292919,0.37082642,0.27483973,0.11157238,0.033349916,0.11424159,0.1866807,0.37589005,0.28983772,9.2242947,11.083283,3.8074236,4.3181601,0.48293421,0.66812044,0.61840248,2.613579,0.64748633,0.57770497,0.87964958,0.66552079,0.50657582,0,0.36593151,0.41501838,38.180721,0.10309188,0.41899061,0.34791684,0.31580505,0.23318623,0.28211549,0.22757944
Albania,ALB,Europe & Central Asia,Europe & Central Asia,Developing economies,Middle income,Upper middle income,No,LITS,2016,Retrospective question,1970,dad,son,189,0.042434499,0.30946213,0.38503855,0.21164767,0.051417131,0,0.13050833,0.23312105,0.3247945,0.31157613,7.9801264,11.3225,3.7059333,4.1122246,0.42973065,0.68834627,0.69178689,3.5619981,0.68926603,1,0.85224581,0.63633823,0.48082948,0,0.4184975,0.46437851,42.400997,0.16537736,0.53843611,0.33800533,0.30949706,0.18712026,0.21803233,0.2816824
Albania,ALB,Europe & Central Asia,Europe & Central Asia,Developing economies,Middle income,Upper middle income,No,LITS,2016,Retrospective question,1970,max,all,420,0.023182059,0.22347561,0.37679136,0.27001664,0.10653436,0.018868731,0.12170624,0.20448788,0.35470209,0.30023506,9.0884743,11.197372,3.8383014,4.2291145,0.25533631,0.63324988,0.59540522,2.7191088,0.62628871,0.79559845,0.82685041,0.62664145,0.46830243,0,0.38094297,0.41973031,40.064827,0.12542625,0.49935386,0.36033466,0.30951744,0.20472166,0.22323953,0.25130478
Albania,ALB,Europe & Central Asia,Europe & Central Asia,Developing economies,Middle income,Upper middle income,No,LITS,2016,Retrospective question,1970,max,daughter,232,0.019832265,0.17468017,0.39466774,0.27424911,0.13657071,0.033349916,0.11424159,0.1866807,0.37589005,0.28983772,9.5243368,11.083283,3.8520558,4.3181601,0.48293421,0.63021648,0.57124907,2.3654451,0.61727065,0.57770497,0.84640723,0.64062232,0.48133841,0,0.393426,0.44103113,37.80315,0.08621043,0.43376011,0.38048831,0.31217554,0.22112572,0.23699199,0.22639407
Albania,ALB,Europe & Central Asia,Europe & Central Asia,Developing economies,Middle income,Upper middle income,No,LITS,2016,Retrospective question,1970,max,son,188,0.027546782,0.28705516,0.35349873,0.26450178,0.067397527,0,0.13143255,0.22769029,0.32709458,0.3137826,8.5205526,11.346029,3.7552934,4.1172175,0.42973065,0.63690925,0.62661183,3.1457465,0.63803911,1,0.81134391,0.60630304,0.45069084,0,0.38143194,0.41819322,41.967773,0.15383202,0.6005339,0.37000579,0.30655178,0.18681149,0.19379592,0.28376299
Albania,ALB,Europe & Central Asia,Europe & Central Asia,Developing economies,Middle income,Upper middle income,No,LITS,2016,Retrospective question,1970,mom,all,422,0.049004242,0.28487733,0.38822562,0.21530148,0.062591322,0.01875494,0.12097227,0.20325467,0.35508478,0.30193335,8.0946236,11.221292,3.7930055,4.2282095,0.25533631,0.68717557,0.66820973,3.4462667,0.69128042,0.90388846,0.8156876,0.65567809,0.52460402,0,0.40930006,0.45626256,40.369667,0.1504014,0.49736023,0.34848559,0.29857618,0.20253684,0.20385832,0.25135785
Albania,ALB,Europe & Central Asia,Europe & Central Asia,Developing economies,Middle income,Upper middle income,No,LITS,2016,Retrospective question,1970,mom,daughter,233,0.03718045,0.24107979,0.41834959,0.23070054,0.072689615,0.033201039,0.1137316,0.18584733,0.37867618,0.28854385,8.4561825,11.096304,3.7705977,4.3128748,0.48293421,0.6587013,0.63692468,3.0063443,0.66232669,0.77575099,0.78607416,0.6471681,0.52764803,0,0.4625743,0.52910048,37.326435,0.11373573,0.45954272,0.37546492,0.30590293,0.19512011,0.18485421,0.22641683
Albania,ALB,Europe & Central Asia,Europe & Central Asia,Developing economies,Middle income,Upper middle income,No,LITS,2016,Retrospective question,1970,mom,son,189,0.064354725,0.34173834,0.34911656,0.19530936,0.049481008,0,0.13037263,0.22585411,0.32445675,0.31931651,7.6252217,11.38356,3.7806563,4.1217089,0.42973065,0.7232402,0.70859236,4.0034595,0.72887015,1,0.84280962,0.6689173,0.51993591,0,0.35232517,0.38410836,43.362999,0.17902747,0.55940729,0.31989405,0.29104963,0.21002886,0.2338524,0.28373808
Albania,ALB,Europe & Central Asia,Europe & Central Asia,Developing economies,Middle income,Upper middle income,No,LITS,2016,Retrospective question,1980,avg,all,513,0.010101879,0.12932354,0.33075649,0.38991225,0.13990584,0.021103209,0.080552906,0.10935946,0.33456016,0.45442426,9.7585344,12.510892,3.5480478,4.1261225,0.27776214,0.67617315,0.69497424,3.2677329,0.691796,0.78814316,0.83386773,0.70369518,0.59762263,0,0.36936143,0.42954057,39.004478,0.12502165,0.41033527,0.38538086,0.31991449,0.16968298,0.23428236,0.2515561
Albania,ALB,Europe & Central Asia,Europe & Central Asia,Developing economies,Middle income,Upper middle income,No,LITS,2016,Retrospective question,1980,avg,daughter,276,0.002882849,0.12187985,0.30953807,0.42459297,0.14110626,0,0.093364604,0.095541917,0.28804058,0.52305293,9.9295034,12.962085,3.4447405,3.8719802,0.52882254,0.70387948,0.73283619,3.5932107,0.72419137,1,0.81398737,0.69838142,0.67427051,0,0.40005893,0.4496769,42.302765,0.17908779,0.4383724,0.37250593,0.30186635,0.16513,0.18421248,0.29667017
Albania,ALB,Europe & Central Asia,Europe & Central Asia,Developing economies,Middle income,Upper middle income,No,LITS,2016,Retrospective question,1980,avg,son,237,0.018195415,0.13766897,0.3545453,0.35103032,0.13856001,0.044762839,0.066189207,0.12485085,0.38671508,0.37748203,9.5668545,12.005042,3.6580954,4.3462472,0.48009458,0.6452024,0.65237111,2.9039056,0.65547627,0.75051081,0.85360008,0.7088964,0.49368149,0,0.33496979,0.39798349,39.655273,0.090317801,0.39070347,0.39809036,0.33764538,0.17394646,0.28870279,0.20097692
Albania,ALB,Europe & Central Asia,Europe & Central Asia,Developing economies,Middle income,Upper middle income,No,LITS,2016,Retrospective question,1980,dad,all,514,0.013879183,0.15153831,0.34913397,0.34493691,0.14051165,0.021050157,0.080350399,0.1115985,0.33371907,0.45328185,9.9853802,12.499552,3.8316281,4.1271234,0.27776214,0.70620853,0.64203072,3.1852303,0.70977813,0.84618896,0.84230936,0.72325093,0.62353432,0,0.35854393,0.38619485,39.09996,0.141496,0.41741508,0.3933095,0.30358016,0.16618222,0.25159171,0.25101024
Albania,ALB,Europe & Central Asia,Europe & Central Asia,Developing economies,Middle income,Upper middle income,No,LITS,2016,Retrospective question,1980,dad,daughter,277,0.01004759,0.15705849,0.30633652,0.39166629,0.13489111,0,0.092921533,0.099834166,0.28667364,0.5205707,10.163496,12.938537,3.8099916,3.8778348,0.52882254,0.72858202,0.66247082,3.4666929,0.73828155,1,0.8267045,0.7300536,0.68112099,0,0.37188053,0.37850249,44.626595,0.17948352,0.43123704,0.39278606,0.26183996,0.16589047,0.2135648,0.2849049
Albania,ALB,Europe & Central Asia,Europe & Central Asia,Developing economies,Middle income,Upper middle income,No,LITS,2016,Retrospective question,1980,dad,son,237,0.018195415,0.14531992,0.39734465,0.29229695,0.14684309,0.044762839,0.066189207,0.12485085,0.38671508,0.37748203,9.7847338,12.005042,3.8539059,4.3462472,0.48009458,0.68065208,0.61877233,2.8637252,0.67766953,0.75051081,0.86130792,0.71734297,0.53661048,0,0.34049112,0.3839893,37.713245,0.10336713,0.40128118,0.39378539,0.34152627,0.16503948,0.29433575,0.21282844
Albania,ALB,Europe & Central Asia,Europe & Central Asia,Developing economies,Middle income,Upper middle income,No,LITS,2016,Retrospective question,1980,max,all,513,0.010101879,0.12374812,0.32915503,0.37872916,0.1582658,0.021103209,0.080552906,0.10935946,0.33456016,0.45442426,10.40937,12.510892,3.7295601,4.1261225,0.27776214,0.67156386,0.60345829,2.7681122,0.684484,0.78814316,0.8263827,0.69331235,0.5989663,0,0.36003086,0.39831278,39.065544,0.13232388,0.42540407,0.38677734,0.32356828,0.16478619,0.23508924,0.25121233
Albania,ALB,Europe & Central Asia,Europe & Central Asia,Developing economies,Middle income,Upper middle income,No,LITS,2016,Retrospective question,1980,max,daughter,276,0.002882849,0.11631175,0.30619869,0.41829029,0.15631643,0,0.093364604,0.095541917,0.28804058,0.52305293,10.634737,12.962085,3.6191628,3.8719802,0.52882254,0.69112635,0.61952972,3.0266738,0.71236771,1,0.80508256,0.67690742,0.66771901,0,0.37506393,0.4012641,42.800617,0.1562594,0.4537757,0.37349519,0.31238973,0.15785567,0.18966122,0.29251653
Albania,ALB,Europe & Central Asia,Europe & Central Asia,Developing economies,Middle income,Upper middle income,No,LITS,2016,Retrospective question,1980,max,son,237,0.018195415,0.13208532,0.35489228,0.33437568,0.16045131,0.044762839,0.066189207,0.12485085,0.38671508,0.37748203,10.156703,12.005042,3.8413994,4.3462472,0.48009458,0.64952362,0.58525842,2.4768012,0.65322244,0.75051081,0.84741133,0.70918101,0.50254065,0,0.33779722,0.38219148,37.335629,0.0936893,0.39453486,0.39986527,0.33474144,0.17170399,0.28464961,0.20490463
Albania,ALB,Europe & Central Asia,Europe & Central Asia,Developing economies,Middle income,Upper middle income,No,LITS,2016,Retrospective question,1980,mom,all,513,0.029568158,0.14263187,0.38950318,0.33576393,0.10253286,0.021103209,0.080552906,0.10935946,0.33456016,0.45442426,9.5166044,12.510892,3.7170086,4.1261225,0.27776214,0.71004874,0.67121118,3.4224086,0.72757727,0.9276197,0.90104938,0.72878516,0.58801705,0,0.33896592,0.37627435,40.310505,0.15258561,0.42251974,0.36921179,0.30889383,0.16930877,0.23183246,0.25081208
Albania,ALB,Europe & Central Asia,Europe & Central Asia,Developing economies,Middle income,Upper middle income,No,LITS,2016,Retrospective question,1980,mom,daughter,276,0.020135138,0.13532698,0.39258951,0.34780511,0.10414327,0,0.093364604,0.095541917,0.28804058,0.52305293,9.6661215,12.962085,3.594985,3.8719802,0.52882254,0.75416571,0.70694858,3.7540157,0.7741996,1,0.93552613,0.7394135,0.68602043,0,0.3805885,0.409913,42.233128,0.18351255,0.44809154,0.35178113,0.30040357,0.16430278,0.17843413,0.28827119
Albania,ALB,Europe & Central Asia,Europe & Central Asia,Developing economies,Middle income,Upper middle income,No,LITS,2016,Retrospective question,1980,mom,son,237,0.040143885,0.15082167,0.38604295,0.32226411,0.10072737,0.044762839,0.066189207,0.12485085,0.38671508,0.37748203,9.3489752,12.005042,3.8498335,4.3462472,0.48009458,0.66077536,0.63099867,3.0520434,0.6753071,0.88691777,0.86636716,0.71666723,0.46943349,0,0.29572242,0.33385414,41.38784,0.11977711,0.3936007,0.38764349,0.31778523,0.17479415,0.29404253,0.20881519
Argentina,ARG,Latin America & Caribbean,Latin America & Caribbean,Developing economies,Middle income,Upper middle income,No,LATINOBAROMETRO,2017,Retrospective question,1940,max,all,844,0.52144957,0.34954968,0.02528289,0.093651943,0.010065915,0.26468709,0.33965018,0.11759398,0.24120525,0.036863502,4.9050894,8.0206861,4.0056987,3.8773727,0.84300369,0.49441609,0.69416213,3.1806788,0.49325782,0.55679685,0.47215691,0.65628844,0.18646367,0,0.56634855,0.54820508,40.177521,0.10855366,0.49878851,0.42353007,0.26573259,0.20218369,0.22398679,0.25042272
Argentina,ARG,Latin America & Caribbean,Latin America & Caribbean,Developing economies,Middle income,Upper middle income,No,LATINOBAROMETRO,2017,Retrospective question,1940,max,daughter,430,0.50292635,0.33919674,0.034647889,0.11246748,0.010761515,0.25388953,0.35856676,0.094759524,0.25188494,0.040899254,5.0499606,8.1070251,4.1816301,3.9201167,0.95337141,0.4864153,0.6850965,3.1180375,0.48614919,0.57327491,0.44472966,0.63570786,0.17773005,0,0.56538975,0.53003103,40.46188,0.11646625,0.53515071,0.40532708,0.29087648,0.1873302,0.22813399,0.26484236
Argentina,ARG,Latin America & Caribbean,Latin America & Caribbean,Developing economies,Middle income,Upper middle income,No,LATINOBAROMETRO,2017,Retrospective question,1940,max,son,414,0.54098743,0.36046973,0.015404898,0.073805749,0.009332211,0.27607611,0.31969741,0.14167924,0.22994056,0.03260668,4.7522821,7.9296184,3.8104753,3.8344386,0.94234639,0.50284296,0.70371062,3.2466564,0.50075579,0.54063898,0.49937931,0.70511276,0.20050123,0,0.56757367,0.57114303,39.897652,0.10066703,0.50334233,0.44160911,0.24075611,0.21696773,0.19807981,0.23521319
